transaction_amount,buyer_account_age_days,seller_trust_score,num_previous_disputes,velocity_1h,seller_rating,is_new_seller,payment_method,category,is_fraud
503.81,4.0,44.05,0.0,0.0,2.25,1.0,upi,Electronics,0
1118.27,268.0,97.96,0.0,1.0,4.95,0.0,upi,Beauty,0
1330.8,72.0,62.49,0.0,0.0,2.76,0.0,card,Home & Kitchen,0
764.73,343.0,80.81,0.0,1.0,3.78,0.0,cod,Grocery,0
739.59,7.0,68.22,0.0,0.0,3.0,0.0,wallet,Books,0
835.39,481.0,81.42,0.0,1.0,3.5,0.0,card,Beauty,0
883.53,83.0,94.73,0.0,1.0,3.97,0.0,wallet,Books,0
1184.84,91.0,83.04,1.0,0.0,4.78,0.0,upi,Grocery,0
1136.54,376.0,88.01,0.0,3.0,4.18,0.0,card,Food & Beverage,0
376.11,38.0,22.05,0.0,1.0,1.19,1.0,card,Food & Beverage,0
154.72,264.0,62.09,1.0,2.0,3.44,0.0,card,Beauty,0
926.67,141.0,61.62,0.0,2.0,3.13,0.0,upi,Electronics,0
294.68,255.0,83.94,0.0,1.0,4.17,0.0,upi,Food & Beverage,0
1035.27,209.0,88.7,0.0,1.0,4.54,0.0,upi,Beauty,0
877.0,153.0,30.35,0.0,0.0,2.13,1.0,card,Books,0
738.45,162.0,89.59,0.0,3.0,4.5,0.0,cod,Grocery,0
642.26,235.0,86.89,0.0,0.0,3.91,0.0,card,Food & Beverage,0
1309.15,73.0,63.86,1.0,3.0,2.86,0.0,card,Fashion,0
1086.41,200.0,63.51,0.0,3.0,2.89,0.0,upi,Pharmacy,0
353.32,358.0,85.26,1.0,2.0,4.2,0.0,cod,Home & Kitchen,0
897.91,9.0,94.52,0.0,2.0,4.36,0.0,card,Home & Kitchen,0
815.73,109.0,83.9,0.0,2.0,4.01,0.0,upi,Grocery,0
1579.24,404.0,39.66,0.0,1.0,1.93,0.0,upi,Fashion,0
1725.32,1.0,57.5,0.0,2.0,3.17,0.0,upi,Grocery,0
780.71,401.0,96.56,1.0,0.0,4.56,0.0,upi,Home & Kitchen,0
2563.05,18.0,52.35,0.0,1.0,2.79,0.0,upi,Books,0
446.97,42.0,40.13,1.0,0.0,2.08,1.0,cod,Electronics,1
239.84,72.0,73.71,0.0,0.0,3.89,0.0,upi,Grocery,0
1844.23,245.0,25.86,1.0,1.0,1.0,1.0,upi,Fashion,1
403.76,204.0,96.14,1.0,2.0,4.27,0.0,cod,Fashion,0
249.51,599.0,84.29,0.0,1.0,3.75,0.0,upi,Food & Beverage,0
425.91,233.0,45.3,0.0,3.0,2.67,0.0,upi,Electronics,0
531.91,41.0,64.73,0.0,2.0,3.0,0.0,upi,Pharmacy,0
163.55,352.0,28.95,0.0,2.0,1.09,1.0,upi,Electronics,1
617.37,45.0,94.68,0.0,0.0,4.7,0.0,upi,Fashion,0
495.24,440.0,40.2,0.0,1.0,2.63,1.0,cod,Fashion,0
802.75,121.0,95.34,0.0,0.0,4.56,0.0,card,Beauty,0
107.5,319.0,55.51,0.0,0.0,2.57,0.0,card,Electronics,0
652.98,11.0,76.24,0.0,2.0,4.1,0.0,upi,Fashion,0
2864.35,282.0,72.37,0.0,2.0,3.69,0.0,card,Fashion,0
1418.65,62.0,84.39,0.0,3.0,4.22,0.0,card,Electronics,0
266.52,42.0,84.68,0.0,0.0,4.09,0.0,upi,Beauty,0
449.11,177.0,30.53,0.0,1.0,1.61,0.0,upi,Grocery,0
547.99,25.0,70.8,0.0,2.0,2.73,0.0,upi,Books,0
1803.09,249.0,81.57,0.0,1.0,4.16,0.0,upi,Beauty,0
624.14,380.0,88.31,0.0,2.0,4.03,0.0,card,Books,0
556.33,294.0,45.16,0.0,3.0,2.69,0.0,upi,Pharmacy,1
298.22,76.0,62.24,1.0,1.0,3.42,0.0,upi,Pharmacy,0
559.28,15.0,60.26,1.0,4.0,3.24,0.0,card,Grocery,1
609.53,16.0,89.44,0.0,1.0,5.0,0.0,cod,Food & Beverage,0
851.25,651.0,77.16,0.0,0.0,4.65,0.0,upi,Grocery,0
409.78,96.0,49.34,0.0,1.0,2.46,1.0,upi,Electronics,0
302.13,36.0,87.29,0.0,1.0,4.37,0.0,card,Electronics,0
295.19,124.0,33.85,1.0,0.0,1.9,0.0,upi,Food & Beverage,0
1445.7,76.0,21.41,0.0,1.0,1.25,1.0,upi,Food & Beverage,0
1598.36,282.0,54.14,1.0,1.0,1.99,1.0,upi,Fashion,0
1461.65,62.0,84.34,1.0,1.0,4.13,0.0,cod,Pharmacy,0
563.95,747.0,79.32,1.0,3.0,3.69,0.0,cod,Electronics,0
1410.11,167.0,71.15,1.0,1.0,3.67,0.0,upi,Home & Kitchen,0
1280.66,102.0,83.87,0.0,2.0,4.32,0.0,cod,Home & Kitchen,0
1013.23,344.0,80.32,0.0,1.0,4.01,0.0,upi,Books,0
597.97,121.0,85.36,0.0,1.0,4.05,0.0,card,Grocery,0
1013.65,35.0,84.23,0.0,2.0,4.04,0.0,upi,Beauty,0
271.97,239.0,59.97,0.0,0.0,3.54,0.0,card,Beauty,0
1322.07,269.0,81.64,0.0,0.0,3.35,0.0,upi,Pharmacy,0
133.52,346.0,88.07,0.0,0.0,5.0,0.0,wallet,Home & Kitchen,0
601.55,435.0,90.88,0.0,2.0,5.0,0.0,cod,Beauty,0
684.36,145.0,51.45,0.0,2.0,2.52,0.0,upi,Grocery,0
579.09,315.0,37.58,0.0,1.0,2.07,1.0,upi,Books,0
1339.85,153.0,57.89,0.0,1.0,2.86,0.0,card,Books,0
277.97,148.0,57.26,0.0,2.0,2.81,0.0,upi,Electronics,0
364.27,971.0,73.97,0.0,0.0,3.56,0.0,upi,Electronics,0
806.3,2.0,49.79,1.0,1.0,2.28,0.0,card,Grocery,0
219.1,55.0,78.2,0.0,1.0,4.12,0.0,cod,Pharmacy,0
547.71,323.0,34.43,0.0,2.0,1.46,1.0,cod,Beauty,1
1910.22,19.0,63.2,1.0,2.0,3.17,0.0,card,Beauty,0
1312.78,5.0,83.17,0.0,1.0,4.03,0.0,cod,Pharmacy,0
2130.28,59.0,68.46,1.0,0.0,4.01,0.0,upi,Home & Kitchen,0
750.06,22.0,60.51,0.0,1.0,3.35,0.0,card,Food & Beverage,0
1377.03,227.0,44.46,0.0,2.0,2.0,0.0,upi,Electronics,0
1429.88,392.0,51.95,0.0,0.0,2.98,0.0,upi,Home & Kitchen,0
224.82,42.0,70.06,0.0,3.0,3.62,0.0,upi,Fashion,0
471.16,1.0,47.21,0.0,1.0,2.69,0.0,cod,Electronics,0
578.41,29.0,89.79,1.0,2.0,4.77,0.0,wallet,Fashion,0
1614.79,3.0,95.3,0.0,1.0,4.33,0.0,card,Fashion,0
325.17,404.0,38.1,0.0,1.0,2.07,1.0,upi,Grocery,0
2043.68,1012.0,80.37,0.0,2.0,4.0,0.0,card,Food & Beverage,0
537.75,376.0,59.25,0.0,0.0,3.54,0.0,upi,Grocery,0
1115.88,101.0,49.4,0.0,1.0,2.19,1.0,cod,Fashion,1
605.73,4.0,52.09,0.0,2.0,2.82,1.0,cod,Fashion,0
140.84,281.0,63.16,1.0,3.0,2.79,0.0,upi,Food & Beverage,0
2060.68,13.0,57.73,0.0,0.0,3.54,0.0,upi,Beauty,0
1477.09,179.0,81.01,0.0,2.0,4.22,0.0,cod,Grocery,0
652.29,120.0,98.08,1.0,2.0,4.74,0.0,wallet,Beauty,0
1004.58,226.0,70.92,1.0,1.0,3.98,0.0,upi,Home & Kitchen,0
473.12,365.0,52.17,1.0,1.0,3.14,0.0,cod,Fashion,0
427.11,72.0,94.54,1.0,1.0,4.85,0.0,card,Pharmacy,0
1471.61,249.0,83.14,0.0,0.0,4.1,0.0,upi,Grocery,0
1338.37,277.0,67.33,0.0,3.0,3.01,0.0,upi,Fashion,0
2474.23,259.0,53.34,0.0,0.0,2.36,0.0,upi,Food & Beverage,0
1369.69,349.0,67.61,0.0,3.0,2.99,0.0,upi,Pharmacy,0
983.89,162.0,27.58,0.0,2.0,1.72,1.0,upi,Electronics,1
1395.11,356.0,83.0,1.0,0.0,4.5,0.0,upi,Books,0
1070.89,9.0,73.12,0.0,1.0,3.32,0.0,upi,Food & Beverage,0
1136.91,246.0,70.53,1.0,2.0,3.89,0.0,upi,Grocery,0
1284.47,152.0,84.01,0.0,3.0,4.1,0.0,card,Books,0
1455.95,108.0,41.83,0.0,0.0,1.91,0.0,upi,Grocery,0
726.06,83.0,90.13,0.0,1.0,4.64,0.0,upi,Home & Kitchen,0
123.31,684.0,62.82,0.0,1.0,3.11,0.0,upi,Beauty,0
754.9,328.0,51.04,1.0,1.0,2.0,0.0,card,Fashion,0
365.93,3.0,69.22,0.0,0.0,3.34,0.0,cod,Books,0
1699.4,295.0,68.94,2.0,0.0,3.02,0.0,card,Food & Beverage,0
1952.06,18.0,84.66,0.0,1.0,3.7,0.0,card,Home & Kitchen,0
387.5,102.0,73.88,0.0,0.0,3.49,0.0,upi,Home & Kitchen,0
599.46,75.0,69.97,0.0,1.0,3.46,0.0,card,Home & Kitchen,0
699.97,224.0,23.59,0.0,3.0,1.0,1.0,card,Home & Kitchen,0
410.95,119.0,89.74,0.0,1.0,4.5,0.0,upi,Electronics,0
1068.94,92.0,64.24,0.0,1.0,3.23,0.0,wallet,Pharmacy,0
285.1,86.0,51.41,0.0,0.0,2.77,0.0,upi,Fashion,0
925.92,100.0,85.34,0.0,3.0,4.2,0.0,upi,Food & Beverage,0
1326.39,23.0,52.05,0.0,2.0,2.81,0.0,wallet,Grocery,0
1156.12,627.0,41.85,1.0,2.0,2.33,0.0,cod,Electronics,0
1097.03,70.0,72.59,1.0,2.0,3.16,0.0,upi,Beauty,0
450.96,91.0,92.96,0.0,2.0,5.0,0.0,upi,Fashion,0
1891.7,10.0,74.47,0.0,0.0,4.09,0.0,card,Food & Beverage,0
1592.0,427.0,61.92,2.0,1.0,3.0,0.0,card,Pharmacy,0
588.2,90.0,95.63,0.0,3.0,4.49,0.0,wallet,Food & Beverage,0
1241.63,135.0,87.18,0.0,0.0,4.61,0.0,cod,Food & Beverage,0
521.88,337.0,71.97,0.0,0.0,3.39,0.0,card,Home & Kitchen,0
1257.48,713.0,62.53,0.0,1.0,2.8,0.0,card,Grocery,0
295.97,310.0,49.92,0.0,0.0,2.39,0.0,wallet,Home & Kitchen,0
1517.01,7.0,72.79,0.0,0.0,4.0,0.0,card,Electronics,0
544.72,349.0,55.21,0.0,1.0,3.2,0.0,upi,Pharmacy,0
380.7,818.0,68.82,1.0,2.0,4.0,0.0,cod,Books,0
338.67,286.0,78.31,0.0,1.0,3.84,0.0,card,Books,0
958.16,172.0,77.77,0.0,0.0,3.84,0.0,cod,Pharmacy,0
1160.55,1.0,78.77,0.0,0.0,3.89,0.0,card,Pharmacy,0
678.68,64.0,59.69,0.0,1.0,2.79,0.0,upi,Books,0
1332.65,2.0,47.92,2.0,2.0,2.19,0.0,card,Home & Kitchen,1
150.01,132.0,65.43,0.0,1.0,3.14,0.0,wallet,Grocery,0
832.7,4.0,48.32,0.0,0.0,2.98,0.0,upi,Books,0
667.28,57.0,39.53,0.0,2.0,1.72,0.0,upi,Beauty,0
414.72,199.0,60.71,1.0,1.0,3.1,0.0,upi,Books,0
359.5,410.0,40.99,0.0,0.0,2.23,0.0,upi,Food & Beverage,0
1217.48,487.0,30.13,0.0,0.0,2.14,1.0,card,Pharmacy,0
301.09,209.0,90.94,0.0,0.0,4.64,0.0,upi,Home & Kitchen,0
792.46,208.0,54.05,0.0,1.0,2.62,0.0,wallet,Books,0
237.09,185.0,74.13,0.0,0.0,3.41,0.0,upi,Books,0
196.86,2.0,80.71,0.0,1.0,3.77,0.0,upi,Books,0
753.72,387.0,87.86,0.0,0.0,4.39,0.0,upi,Beauty,0
912.49,270.0,52.63,0.0,2.0,2.54,0.0,card,Beauty,0
418.88,22.0,82.17,1.0,0.0,4.09,0.0,cod,Pharmacy,0
1094.88,63.0,93.32,0.0,2.0,4.84,0.0,card,Fashion,0
1591.51,97.0,47.73,0.0,0.0,2.19,1.0,wallet,Electronics,0
1245.71,13.0,56.2,1.0,1.0,2.92,0.0,upi,Pharmacy,0
755.76,10.0,91.35,1.0,2.0,4.88,0.0,upi,Home & Kitchen,0
1521.34,396.0,89.06,0.0,2.0,3.91,0.0,wallet,Electronics,0
853.84,116.0,81.22,1.0,4.0,4.11,0.0,card,Books,0
374.67,537.0,54.55,0.0,1.0,3.16,1.0,card,Fashion,0
1166.13,93.0,67.94,1.0,0.0,3.52,0.0,card,Beauty,0
1414.08,89.0,85.95,0.0,0.0,4.11,0.0,upi,Home & Kitchen,0
252.69,57.0,87.42,0.0,0.0,4.56,0.0,upi,Home & Kitchen,0
627.04,78.0,44.99,0.0,0.0,2.09,1.0,upi,Food & Beverage,0
376.81,82.0,47.36,0.0,1.0,2.63,0.0,upi,Food & Beverage,0
871.71,62.0,23.47,1.0,3.0,1.32,1.0,upi,Home & Kitchen,1
681.41,116.0,52.35,0.0,1.0,3.19,0.0,card,Beauty,0
364.61,431.0,29.19,0.0,3.0,1.43,0.0,cod,Beauty,0
756.31,71.0,58.32,1.0,1.0,3.05,0.0,wallet,Grocery,0
937.34,17.0,49.58,0.0,2.0,2.38,0.0,upi,Food & Beverage,0
1115.09,41.0,74.23,1.0,1.0,3.74,0.0,cod,Beauty,0
2229.78,101.0,74.22,0.0,1.0,3.46,0.0,upi,Electronics,0
653.59,191.0,82.42,0.0,1.0,4.52,0.0,card,Pharmacy,0
809.07,379.0,37.78,1.0,1.0,1.96,0.0,upi,Pharmacy,0
784.75,24.0,56.88,0.0,1.0,2.85,0.0,upi,Beauty,0
2861.51,143.0,55.21,1.0,0.0,3.03,0.0,cod,Pharmacy,0
543.33,150.0,67.36,1.0,0.0,3.83,0.0,card,Food & Beverage,0
676.51,125.0,42.99,1.0,0.0,2.83,0.0,upi,Beauty,0
713.47,749.0,54.29,2.0,1.0,2.46,0.0,wallet,Grocery,0
296.4,59.0,90.68,1.0,3.0,4.74,0.0,cod,Books,0
1072.07,33.0,65.02,0.0,1.0,3.54,0.0,upi,Home & Kitchen,0
889.18,13.0,74.26,0.0,1.0,3.69,0.0,upi,Beauty,0
522.74,234.0,78.98,0.0,4.0,3.76,0.0,upi,Fashion,0
1108.28,145.0,83.83,0.0,1.0,4.54,0.0,card,Electronics,0
995.89,5.0,93.46,0.0,1.0,4.4,0.0,upi,Books,0
357.02,152.0,46.67,1.0,1.0,2.46,0.0,card,Pharmacy,0
1080.03,121.0,52.94,0.0,2.0,2.44,1.0,wallet,Home & Kitchen,0
183.82,35.0,86.36,0.0,4.0,4.33,0.0,wallet,Home & Kitchen,0
814.87,153.0,63.81,0.0,2.0,2.73,0.0,card,Fashion,0
421.7,68.0,85.75,0.0,0.0,3.98,0.0,cod,Books,0
1926.43,17.0,92.52,0.0,2.0,4.08,0.0,upi,Fashion,0
1524.9,1266.0,86.25,0.0,0.0,5.0,0.0,card,Food & Beverage,0
1940.08,145.0,86.49,0.0,2.0,3.89,0.0,upi,Grocery,0
456.69,23.0,70.54,1.0,2.0,3.79,0.0,upi,Electronics,0
368.29,42.0,62.75,0.0,0.0,2.91,0.0,card,Electronics,0
730.26,47.0,40.94,0.0,2.0,1.33,0.0,cod,Fashion,1
493.37,71.0,65.18,1.0,1.0,3.34,0.0,card,Home & Kitchen,0
420.73,574.0,61.56,0.0,0.0,3.85,0.0,card,Electronics,0
1605.83,3.0,38.87,1.0,2.0,1.71,1.0,upi,Fashion,1
1590.79,103.0,74.13,0.0,1.0,4.26,0.0,wallet,Books,0
1307.12,178.0,46.24,1.0,3.0,2.9,1.0,card,Electronics,0
195.49,59.0,95.32,0.0,1.0,4.44,0.0,cod,Grocery,0
1006.72,48.0,40.35,0.0,0.0,1.5,0.0,cod,Electronics,0
639.52,38.0,56.58,0.0,0.0,2.59,0.0,card,Home & Kitchen,0
1229.4,57.0,47.38,0.0,2.0,2.7,0.0,card,Books,0
1192.18,24.0,89.06,1.0,2.0,3.85,0.0,upi,Electronics,0
926.02,12.0,78.82,0.0,0.0,4.09,0.0,upi,Beauty,0
1615.6,64.0,80.18,0.0,1.0,4.04,0.0,card,Home & Kitchen,0
904.96,97.0,95.01,0.0,1.0,4.55,0.0,upi,Pharmacy,0
170.42,171.0,70.58,0.0,1.0,3.38,0.0,cod,Food & Beverage,0
605.74,276.0,86.66,0.0,2.0,4.28,0.0,upi,Grocery,0
460.52,8.0,85.05,0.0,2.0,4.28,0.0,wallet,Grocery,0
365.07,185.0,67.5,1.0,2.0,3.87,0.0,cod,Food & Beverage,0
384.47,404.0,85.96,0.0,3.0,4.17,0.0,upi,Fashion,0
549.02,105.0,86.17,0.0,0.0,4.28,0.0,upi,Home & Kitchen,0
491.83,46.0,79.78,0.0,0.0,4.17,0.0,upi,Food & Beverage,0
1050.36,91.0,66.26,1.0,1.0,3.02,0.0,upi,Books,0
439.36,865.0,53.84,0.0,3.0,3.17,0.0,upi,Fashion,0
1084.97,107.0,82.16,0.0,2.0,3.86,0.0,upi,Books,0
1386.79,66.0,65.67,0.0,2.0,3.42,0.0,card,Fashion,0
1067.98,28.0,96.57,1.0,1.0,4.75,0.0,card,Beauty,0
828.07,158.0,65.75,0.0,2.0,3.29,0.0,cod,Fashion,0
1143.92,88.0,78.7,0.0,2.0,4.53,0.0,cod,Fashion,0
373.45,380.0,38.75,0.0,1.0,2.02,1.0,upi,Pharmacy,0
191.05,275.0,25.9,0.0,1.0,1.09,1.0,wallet,Food & Beverage,0
1178.09,551.0,61.03,0.0,0.0,2.77,0.0,card,Books,0
898.74,3.0,83.99,1.0,2.0,4.58,0.0,card,Beauty,0
2027.86,1028.0,75.52,0.0,1.0,3.91,0.0,upi,Home & Kitchen,0
1402.88,98.0,39.82,0.0,1.0,1.84,1.0,card,Home & Kitchen,0
607.2,617.0,63.06,0.0,1.0,3.48,0.0,upi,Books,0
662.69,43.0,30.01,1.0,2.0,1.25,1.0,upi,Grocery,1
849.06,51.0,37.91,0.0,1.0,1.63,1.0,upi,Electronics,0
688.5,38.0,34.92,0.0,1.0,1.7,1.0,upi,Pharmacy,1
835.88,98.0,94.52,0.0,2.0,4.64,0.0,upi,Food & Beverage,0
509.11,233.0,22.67,0.0,1.0,1.0,1.0,cod,Fashion,1
1266.86,215.0,60.38,0.0,0.0,2.86,0.0,upi,Fashion,0
1027.76,212.0,53.25,0.0,0.0,2.83,0.0,cod,Fashion,0
726.18,73.0,57.52,0.0,0.0,2.76,0.0,card,Electronics,0
334.81,303.0,70.48,0.0,2.0,3.51,0.0,wallet,Home & Kitchen,0
718.03,130.0,71.47,0.0,3.0,3.27,0.0,upi,Pharmacy,0
938.56,93.0,78.78,0.0,0.0,4.02,0.0,wallet,Home & Kitchen,0
688.84,115.0,44.28,0.0,0.0,2.36,0.0,upi,Fashion,0
585.2,11.0,69.33,0.0,2.0,3.89,0.0,upi,Home & Kitchen,0
146.17,324.0,34.88,1.0,1.0,1.65,0.0,upi,Electronics,0
2926.13,433.0,56.79,0.0,1.0,2.76,0.0,cod,Home & Kitchen,0
413.38,236.0,61.89,0.0,2.0,3.28,0.0,cod,Home & Kitchen,0
973.34,45.0,56.58,0.0,2.0,2.78,0.0,upi,Home & Kitchen,0
365.22,27.0,85.22,1.0,1.0,4.45,0.0,upi,Electronics,0
917.53,320.0,60.27,0.0,1.0,3.23,0.0,cod,Fashion,0
977.51,1.0,79.74,0.0,1.0,3.67,0.0,cod,Beauty,0
622.34,134.0,41.21,0.0,3.0,1.73,0.0,upi,Food & Beverage,0
686.2,573.0,71.39,0.0,0.0,3.39,0.0,upi,Books,0
481.1,390.0,70.1,0.0,1.0,2.99,0.0,wallet,Electronics,0
2926.42,48.0,50.09,0.0,1.0,3.06,0.0,upi,Grocery,0
1321.74,47.0,51.79,0.0,1.0,2.21,1.0,upi,Fashion,0
831.11,158.0,67.23,2.0,1.0,3.71,0.0,wallet,Fashion,0
518.67,54.0,68.7,0.0,1.0,3.13,0.0,cod,Home & Kitchen,0
1237.12,9.0,70.79,0.0,1.0,3.86,0.0,upi,Beauty,0
1245.63,60.0,74.02,1.0,0.0,4.06,0.0,card,Fashion,0
370.6,8.0,48.45,0.0,1.0,1.9,0.0,upi,Home & Kitchen,0
233.85,71.0,30.54,0.0,1.0,1.49,1.0,upi,Grocery,0
514.08,259.0,80.68,0.0,3.0,4.55,0.0,card,Beauty,0
497.4,75.0,65.44,0.0,1.0,3.3,0.0,upi,Home & Kitchen,0
252.13,389.0,98.94,0.0,1.0,5.0,0.0,upi,Grocery,0
410.81,140.0,43.87,0.0,0.0,2.27,1.0,card,Books,0
337.74,168.0,72.34,0.0,1.0,3.88,0.0,card,Beauty,0
1631.07,5.0,76.48,1.0,1.0,4.2,0.0,upi,Electronics,0
939.51,1.0,93.0,0.0,1.0,4.59,0.0,cod,Pharmacy,0
1020.23,9.0,81.69,0.0,1.0,4.09,0.0,card,Food & Beverage,0
1291.89,397.0,72.36,0.0,4.0,3.52,0.0,wallet,Beauty,0
359.51,435.0,58.77,0.0,1.0,2.57,0.0,upi,Home & Kitchen,0
1032.95,672.0,86.39,0.0,2.0,4.53,0.0,wallet,Grocery,0
577.96,1042.0,44.44,0.0,0.0,2.25,1.0,upi,Food & Beverage,0
1628.87,157.0,71.5,1.0,4.0,3.95,0.0,wallet,Grocery,0
1480.99,58.0,95.89,0.0,0.0,5.0,0.0,cod,Home & Kitchen,0
1840.48,314.0,32.39,1.0,3.0,1.46,1.0,upi,Pharmacy,1
388.64,98.0,93.69,1.0,0.0,4.56,0.0,upi,Electronics,0
694.21,56.0,91.32,0.0,0.0,4.38,0.0,cod,Electronics,0
490.72,6.0,65.8,0.0,0.0,3.72,0.0,upi,Pharmacy,0
461.87,39.0,72.36,1.0,0.0,3.21,0.0,card,Fashion,0
508.16,131.0,51.07,1.0,3.0,2.66,0.0,upi,Electronics,0
1179.41,80.0,74.29,0.0,1.0,3.27,0.0,upi,Home & Kitchen,0
474.44,354.0,94.02,0.0,0.0,5.0,0.0,upi,Books,0
412.09,246.0,82.64,0.0,0.0,4.35,0.0,wallet,Home & Kitchen,0
465.49,54.0,70.88,0.0,1.0,3.35,0.0,upi,Electronics,0
266.88,187.0,45.56,0.0,2.0,2.82,1.0,card,Grocery,0
479.47,145.0,49.07,0.0,0.0,2.21,0.0,card,Beauty,0
1513.48,194.0,81.38,0.0,2.0,4.11,0.0,cod,Home & Kitchen,0
2473.49,55.0,78.44,0.0,1.0,3.26,0.0,upi,Electronics,0
585.55,35.0,32.87,1.0,2.0,1.83,1.0,cod,Home & Kitchen,1
1568.69,232.0,57.29,0.0,2.0,2.76,0.0,upi,Pharmacy,0
2060.69,125.0,49.44,0.0,1.0,2.4,0.0,cod,Fashion,0
1461.7,60.0,59.87,0.0,0.0,2.7,0.0,wallet,Grocery,0
182.62,223.0,58.82,0.0,1.0,2.61,0.0,wallet,Beauty,0
577.77,288.0,35.76,0.0,5.0,1.62,0.0,upi,Fashion,1
1775.95,295.0,27.07,0.0,0.0,1.74,1.0,card,Pharmacy,0
1217.29,242.0,55.94,1.0,0.0,2.92,0.0,cod,Books,0
1388.45,58.0,93.41,0.0,0.0,4.41,0.0,cod,Books,0
771.95,41.0,36.99,0.0,0.0,1.18,1.0,cod,Books,1
953.34,547.0,49.7,1.0,3.0,3.07,1.0,cod,Books,1
630.17,42.0,86.71,0.0,3.0,3.59,0.0,cod,Grocery,0
1554.27,162.0,25.65,0.0,2.0,1.62,1.0,upi,Pharmacy,1
636.21,37.0,49.94,0.0,2.0,2.65,0.0,upi,Home & Kitchen,0
857.53,250.0,85.58,0.0,0.0,4.22,0.0,cod,Electronics,0
511.49,757.0,81.75,0.0,2.0,3.92,0.0,cod,Books,0
417.05,93.0,54.99,0.0,0.0,2.98,0.0,upi,Food & Beverage,0
1639.01,13.0,23.07,0.0,2.0,1.48,1.0,cod,Books,1
1532.69,367.0,51.99,0.0,0.0,2.93,0.0,upi,Fashion,0
467.32,105.0,67.15,1.0,1.0,3.69,0.0,card,Grocery,0
971.45,388.0,41.27,0.0,0.0,1.61,1.0,card,Electronics,0
1526.74,236.0,54.54,0.0,1.0,2.52,0.0,cod,Electronics,0
2756.2,367.0,97.01,0.0,4.0,4.66,0.0,upi,Fashion,0
1026.35,18.0,74.38,0.0,1.0,3.74,0.0,upi,Food & Beverage,0
1480.46,71.0,59.06,0.0,1.0,3.04,0.0,cod,Grocery,0
1465.89,234.0,63.53,2.0,5.0,3.5,0.0,wallet,Fashion,1
1339.25,567.0,71.5,0.0,2.0,3.57,0.0,card,Home & Kitchen,0
210.98,243.0,64.66,1.0,4.0,3.47,0.0,cod,Grocery,0
944.91,490.0,29.71,0.0,0.0,1.38,1.0,upi,Food & Beverage,0
642.75,81.0,60.12,1.0,1.0,3.62,0.0,card,Fashion,0
404.8,218.0,55.36,0.0,0.0,2.58,0.0,upi,Grocery,0
367.66,304.0,77.96,0.0,0.0,3.7,0.0,cod,Electronics,0
513.36,7.0,34.0,0.0,1.0,1.78,1.0,upi,Grocery,0
1751.22,97.0,54.33,0.0,3.0,3.06,0.0,upi,Grocery,0
357.13,50.0,58.76,0.0,2.0,2.71,0.0,card,Electronics,0
1348.71,109.0,50.24,0.0,3.0,2.42,0.0,card,Beauty,0
2001.5,136.0,82.94,0.0,1.0,4.04,0.0,card,Electronics,0
511.74,92.0,56.56,0.0,1.0,2.52,0.0,cod,Electronics,0
1901.15,148.0,55.32,0.0,1.0,2.6,0.0,wallet,Pharmacy,0
1568.18,147.0,86.8,0.0,3.0,4.14,0.0,cod,Fashion,0
628.59,404.0,72.24,1.0,0.0,4.01,0.0,upi,Electronics,0
882.09,461.0,75.22,0.0,0.0,3.81,0.0,wallet,Books,0
450.92,83.0,80.22,0.0,4.0,3.86,0.0,card,Home & Kitchen,0
743.46,34.0,31.66,0.0,2.0,2.15,0.0,cod,Beauty,1
3675.19,393.0,91.23,1.0,2.0,5.0,0.0,upi,Pharmacy,0
846.74,19.0,90.16,0.0,1.0,5.0,0.0,upi,Grocery,0
550.35,175.0,86.37,0.0,1.0,4.19,0.0,card,Electronics,0
215.95,110.0,71.99,0.0,0.0,3.91,0.0,upi,Food & Beverage,0
1026.46,347.0,63.75,0.0,1.0,3.83,0.0,cod,Electronics,0
398.23,159.0,85.05,0.0,2.0,4.14,0.0,card,Electronics,0
308.83,206.0,77.67,0.0,1.0,3.82,0.0,upi,Books,0
1011.07,138.0,66.81,2.0,0.0,3.21,0.0,upi,Electronics,0
440.65,78.0,84.31,0.0,3.0,4.28,0.0,upi,Electronics,0
1379.94,44.0,66.8,0.0,2.0,3.89,0.0,upi,Books,0
200.23,138.0,68.91,0.0,1.0,3.47,0.0,upi,Books,0
1161.94,313.0,93.98,1.0,1.0,4.53,0.0,upi,Fashion,0
2219.76,359.0,79.61,0.0,1.0,3.95,0.0,card,Books,0
1079.1,770.0,55.21,0.0,0.0,3.12,0.0,upi,Pharmacy,0
1433.93,74.0,50.6,0.0,1.0,1.68,0.0,card,Books,0
484.29,170.0,86.2,0.0,1.0,4.43,0.0,card,Electronics,0
1472.68,55.0,53.93,0.0,2.0,2.63,0.0,upi,Home & Kitchen,0
1068.25,151.0,88.43,1.0,2.0,4.23,0.0,wallet,Fashion,0
899.42,895.0,65.66,0.0,1.0,2.76,0.0,card,Pharmacy,0
1764.97,114.0,43.87,0.0,2.0,2.38,1.0,cod,Pharmacy,0
1215.31,24.0,78.39,0.0,1.0,3.83,0.0,upi,Electronics,0
415.63,296.0,74.81,0.0,1.0,3.88,0.0,upi,Food & Beverage,0
618.65,605.0,69.59,0.0,1.0,3.14,0.0,upi,Grocery,0
2030.44,35.0,86.48,0.0,0.0,3.75,0.0,upi,Electronics,0
